id,comment,topic,article_title,article_url,score
19199772,"جواب علي Rachid اليهود مغاربة مثل كل المغاربة واقصد اليهود المغاربة  وليس الصهاينة
متفق إلقاء القبض علي المجرم نتنياهوا وسجنه
حرية التعبير مسموحة في المغرب",سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,-18
19199784,و نحن مغاربة من أصول مغربية نتمن قرار محكمة العدل الدولية و نطالب لتفعيل هذا القرار على المستوى الدولي .,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,11
19199788,نحن نتبرأ من هؤلاء المجرمين ومن يدافع عن مجرم حرب سفاك الدماء يجب إسقاط جنسية المغرب من اليهود الدين يدعمون الارهاب والقتل والإبادة الجماعية,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,10
19199790,نحن كمغاربة لا تربطنا أي علاقة بالقتلة ولا نريد للمملكة ان تشوه باسم هؤلاء الذين يسمون انفسهم باليهود المغاربة نتنياهو مجرم حرب,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,9
19199792,يهودي المغربي هو مواطن مغربي حر ولاوءه للوطن لمغرب ولدين المغرب هو اسلام ومستعد لدفاع على المغرب اما صهيوني المغربي ولاوءه الصهاينه وهو عنصر غريب ويشكل طابور خامس,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,9
19199795,يجب اسقاط الجنسية المغربية عن كل من يؤيد جرائم الصهاينة,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,7
19199796,"اقسخ وجه في افريقيا و كافة الكرة الأرضية.
هنا وبمثل هذه المواقف يعرف الانتماء للوطن الحقيقي",سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,2
19199816,"ليس بين القنافذ أملس….
كما يقول المثل العربي….",سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,2
19199818,لانهتم برأي مجموعة إرهابيين، ومهما تلونو كالحرباء فنحن نعلم.,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,5
19199825,يهود مغاربة ضد العدالة الدولية… وهل هذا مفاجأ؟  إن أكثر اليهود صهيونية و نازية وعنصرية هم يهود المغرب الذين يفتخر بهم البعض قائلين إنهم منا وإلينا…,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,1
19199828,"نتنياهو حتى إذا أفلت من حكم المحكمة الدولية فلن يفلت من عقاب الله بسبب كل الجرائم البشعة التي ارتكبها في حق شعب أعزل لا يملك وسائل الدفاع عن نفسه  و عن  بلده
طغاة كثيرون سبقوا مجرم الحرب نتنياهو على مر التاريخ فكان مصيرهم الهلاك و السيرورة إلى مزبلة التاريخ",سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,1
19199836,اليهود من اصل مغربي اختارو ان يعيشو في اسراءيل و يسلبون الارض لاصحابها.و يعتبرون من اشد اليهود تصهينا و عداءا للمسلمين .عندهم مناصب في الجيش و تلداخلية اي المسؤوليات المتخصصة بالقتل و التهجير،و التجسس.,سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,1
19199846,"ادا كان لديه من يدافع عنه رغم الجرائم البشعة
التى ارتكبها فى حق اخواننا الفلسطينيين الابرياء
من اطفال ونساء وشيوخ وادا افلت من العقاب
الدى اصدرته المحكمة الجنائية الدولية فمن
ينجيه من المحكمة السماوية العليا اليوم الذى
تشيب فيه الولدان",سياسة,يهود من أصول مغربية يدينون قرار المحكمة الجنائية الدولية ضد نتنياهو,https://www.hespress.com/%d9%8a%d9%87%d9%88%d8%af-%d9%85%d9%86-%d8%a3%d8%b5%d9%88%d9%84-%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d9%8a%d8%af%d9%8a%d9%86%d9%88%d9%86-%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85-1469488.html,1
19199654,متى يلتي دور اصحاب الفراشة والسترات الصفراء،ووو سبحان فقط المهن التي لا توجد الا في المغرب ..المهن التي لا تنتج شيءا وتستهلك كل شيء بل تعطي صورة سيءة للبلاد,صوت وصورة,احتجاج عمال الإنعاش أمام البرلمان,https://www.hespress.com/%d8%a7%d8%ad%d8%aa%d8%ac%d8%a7%d8%ac-%d8%b9%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d8%a5%d9%86%d8%b9%d8%a7%d8%b4-%d8%a3%d9%85%d8%a7%d9%85-%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-1469534.html,2
19199662,"بغينا غنعرفو
هاد البلاد باش زوينة والكل يشتكي بدون استثناء الكبير الصغير المستهلك السائق الطبيب المحامي مالين الإنعاش الائمة المتقاعدين الارامل اصحاب الشواهد الأساتذة…..حسبنا الله ونعم الوكيل ..
كرهنا هاد البلاد والله العظيم",صوت وصورة,احتجاج عمال الإنعاش أمام البرلمان,https://www.hespress.com/%d8%a7%d8%ad%d8%aa%d8%ac%d8%a7%d8%ac-%d8%b9%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d8%a5%d9%86%d8%b9%d8%a7%d8%b4-%d8%a3%d9%85%d8%a7%d9%85-%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-1469534.html,2
19199673,الكل يحتج في المغرب ، من أساتذة ، اطباء و …و….وحتى اصحاب الإنعاش حيث لم ينجح اي قطاع في المغرب من المعانات و المطالب و…و…و…حسبنا الله ونعم الوكيل,صوت وصورة,احتجاج عمال الإنعاش أمام البرلمان,https://www.hespress.com/%d8%a7%d8%ad%d8%aa%d8%ac%d8%a7%d8%ac-%d8%b9%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d8%a5%d9%86%d8%b9%d8%a7%d8%b4-%d8%a3%d9%85%d8%a7%d9%85-%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-1469534.html,1
19199660,"هذا الابتكار يعد فكرة رائعة ومبتكرة في سياق تعزيز التنظيم والتعاون بين أفراد العائلة. تنظيم الأعمال المنزلية قد يكون تحديًا في الكثير من الأسر، حيث يمكن أن يؤدي عدم توزيع المهام بشكل عادل إلى التوتر أو الإحساس بعدم التقدير.
تطبيق مثل هذا يمكن أن يسهم في:
1. تقليل النزاعات: من خلال توضيح المسؤوليات لكل فرد وجعلها مرئية للجميع.
2. زيادة الإنتاجية: بفضل توزيع المهام بشكل أكثر كفاءة.
3. تعزيز التعاون العائلي: من خلال خلق شعور بالمسؤولية المشتركة.
4. تعليم الأطفال: حيث يساعد الأطفال على تعلم أهمية الالتزام والمسؤولية منذ الصغر.
إذا كان التطبيق يتيح خيارات تخصيص مرنة، مثل تحديد أولوية المهام، وإرسال تذكيرات، أو تقديم مكافآت افتراضية، فقد يصبح أكثر جاذبية وفعالية. أما التحدي الأكبر، فهو ضمان الالتزام باستخدام التطبيق من قبل جميع أفراد العائلة لضمان تحقيق الغرض منه.",منوعات,تطبيق سويدي يحل المشاكل العائلية المتعلقة بالأعمال المنزلية,https://www.hespress.com/%d8%aa%d8%b7%d8%a8%d9%8a%d9%82-%d8%b3%d9%88%d9%8a%d8%af%d9%8a-%d9%8a%d8%ad%d9%84-%d8%a7%d9%84%d9%85%d8%b4%d8%a7%d9%83%d9%84-%d8%a7%d9%84%d8%b9%d8%a7%d8%a6%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa-1469490.html,12
19199670,"تخوفات  الناتو من أقدام بوتين على استخدام  الأسلحة النووية بعدما زودت أمريكا اوكرانيا بأسلحة جد متطورة ضربت بها عمق روسيا   وكان بوتين  قد هدد باستعمال السلاح النووي في حالة تدخل أمريكا باسلحتها المتطورة بعيدة المدى
اليوم الكل يتخوف من اندلاع حرب عالمية ثالثة والتي ستتسبب فيها أمريكا أولا وقبل كل شيء
لاتزال أمريكا تظن أنها هي القوة العظمى في العالم ويركبها الغرور الذي سيجعل  العالم  يدفع ثمن تهور بايدن الأحمق الذي سيتسبب في نشوب حرب  عالمية كارثية كبرى  .",خارج الحدود,الأمين العام لـالناتو يلتقي مع ترامب,https://www.hespress.com/%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d9%86-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d9%84%d9%80%d8%a7%d9%84%d9%86%d8%a7%d8%aa%d9%88-%d9%8a%d9%84%d8%aa%d9%82%d9%8a-%d9%85%d8%b9-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-1469509.html,2
19199827,هرب الديبلوماسيون الغربيون لكل من أمريكا وبريطانيا وفرنسا وألمانيا و….. أوكرانيا، منهم من توجه لبولندا ومنهم من عاد لبلده.,خارج الحدود,الأمين العام لـالناتو يلتقي مع ترامب,https://www.hespress.com/%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d9%86-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d9%84%d9%80%d8%a7%d9%84%d9%86%d8%a7%d8%aa%d9%88-%d9%8a%d9%84%d8%aa%d9%82%d9%8a-%d9%85%d8%b9-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-1469509.html,-1
19199839,"بوتين نجح فعلا في تخويف الناتو و امريكا
لكن لماذا لم يلتقي رئيس الناتو ببايدن بدل ترامب
بايدن مازال هو حاكم الولايات المتحدة الأمريكية و هو من أعطى الاذن الارعن بضرب عمق روسيا",خارج الحدود,الأمين العام لـالناتو يلتقي مع ترامب,https://www.hespress.com/%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d9%86-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d9%84%d9%80%d8%a7%d9%84%d9%86%d8%a7%d8%aa%d9%88-%d9%8a%d9%84%d8%aa%d9%82%d9%8a-%d9%85%d8%b9-%d8%aa%d8%b1%d8%a7%d9%85%d8%a8-1469509.html,-1
19199611,الميكري عائلة فنية عريقة … اطربت اجيالا من المغاربة باسطواناتها الفريدة والحانها العذبة … شكرا ميكري من حسن إلى ناصر,فن وثقافة,حفل يكرم الفنان الراحل حسن ميكري,https://www.hespress.com/%d8%ad%d9%81%d9%84-%d9%8a%d9%83%d8%b1%d9%85-%d8%a7%d9%84%d9%81%d9%86%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d8%a7%d8%ad%d9%84-%d8%ad%d8%b3%d9%86-%d9%85%d9%8a%d9%83%d8%b1%d9%8a-1469493.html,8
19199744,"واش هاد ناصر ميكري ما عاودش قال جملته المشهورة: اش هاذ المهزلة ولينا كنعيشو؟؟؟
وبانه هو اللي علم المغاربة يلبسو!!!",فن وثقافة,حفل يكرم الفنان الراحل حسن ميكري,https://www.hespress.com/%d8%ad%d9%81%d9%84-%d9%8a%d9%83%d8%b1%d9%85-%d8%a7%d9%84%d9%81%d9%86%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d8%a7%d8%ad%d9%84-%d8%ad%d8%b3%d9%86-%d9%85%d9%8a%d9%83%d8%b1%d9%8a-1469493.html,1
19199637,لماذا لم يستفيد المتقاعدين بالزيادة أسوة بالموظفين  لان كل الزيادات من مال الدولة ،اما النقابات والهيءات الحكومية لا يهمهم وضعية المتقاعد الذي عمل سنوات مع الدولة في ظروف مزرية وصعبة واحر بسيط على الاقل ارحمو كبرهم وكبرياءهم,مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,28
19199638,"Iالحكومة  تعتبر كل   متقاعد  ميتا  ولا يستحق الحياة   تقول له  مت  قاعدا ‘
يجب على كل المتقاعدين في المغرب أن يتكتلو ويتحدو ضد الظلم الذي طالهم من لذن جميع الحكومات المتعاقبة  في المغرب وعلى رأسها حكومتي أخنوش وابن كيران .
يجب مقاطعة كل الانتخابات وكل المنتجات التي تنسب إلى لوبي الحكومة المستبد .
يجب خلق جمعيات في كل مدن وقرى المملكة لحماية حقوق المتقاعدين .",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,29
19199644,"تسوية المتقاعدين لذى المكتب الوطني للسكك الحديدية
هناك قطاعات يستفدن من خصم  30٪.
وجميع وسائل النقل .",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,8
19199646,"خرجت للتقاعد منذ 20سنة،لم تكن هناك زيادة بالرغم انه كانت هناك زيادة للجميع 3 مرات باستثناء المتقاعد.والاكثر من هذا تم نقصان من الأجرة التي لا تتجاوز 4000درهم مبلغ120درهم وحين ذهابي للإدارة لمعرفة سبب هذا الاقتطاع ،قيل لي لزيادة منحة الوفاة….
حلل و ناقش….",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,16
19199648,"خطير جدا إن لم تكن هنالك زيادة في رواتب المتقاعدين أصحاب أقل من 1500 درهم يعني الدمار الشامل في حياة هذه الفئة من المتقاعدين .
ولك واسع النظر يا سيدي القاضي .",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,16
19199652,"بغض النظر عن الدفع العاطفي ،في مطالب المتقاعدين ،والذي يترجى أن تحبهم الحكومة وتشفق عليهم.
آجيو نقلبوها حساب:
عدد المتقاعدين -جميع الضناديق ،يتجاوز المليون فرد.
اذا أضفنا اليهم امتداداتهم العائلية -الضغرى والكبر- سيتجاوزون 5ملايين.
هذه قوة انتخابية قد لاتتوفر حتى لأكبر الأحزاب.
لو فكر في تأسيس حزب ،كما هو الحال في اسرائيل مثلا، لحازوا الأغلبية في البرلمان ولشكلوا الحكومة.
فما رأيكم يا أعضاء الحكومة ؛أنتم الذين تصمون آذانكم عن مطالب قوة ناخبة أوصلتكم الى حيث أنتم.؟ وما رأيكم يا متقاعدين في تشكيل حزب سياسي يتجاوز طلب الشفقة الى تسيير دواليب الدولة؟",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,9
19199666,النضال هو الطريقة الوحيدة لاسترجاع الحقوق الضائعة,مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,9
19199671,خطوة مهمة في  الاتجاه  الصحيح لهيئة لهيئة  المتقاعدين والمتقاعدات  تحياتي.,مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,9
19199677,"انا متقاعد  اقاطع الانتخابات  اقاطع اللحوم  بكل انواعها اقاطع كل ما اجد ثمنه مرتفعا ولا استطيع شراءه  اقاطع السكريات بجميع أنواعها
اعيش على بعض الخضروات والفواكه والقطاني والأسماك التي هي في المتناول وكلما ارتفع ثمن مادة غذائية  الا واقاطعها حتى تعود إلى الثمن المعقول والمقبول .
هذه هي خارطة طريقي في الحياة
ولا عزاء للحكومات الحاقدة علينا نحن المتقاعدين
وعند الله عز وجل سنقتص من اين كيران واخنوش ومن سبقوهم في الإجهاز على حقوقنا ومكتسباتنا
وسنظل ندعو عليهم إلى يوم الدين .",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,10
19199725,"لا زيادة ولاتخفيض في ضريبة الدخل .لأنهم يعتبرون
المتقاعد مطلق من الوظيفة العمومية واستنفذ صلاحياته .لايجب على المتقاعد اداء ضريبة الدخل لانه لا يتقاضى راتب بل معاش وهو مال تم جمعه وخصمه من رواتبه الشهرية عندما كان في أوج العطاء في العمل",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,6
19199755,"موت قاعد ؛وليس متقاعد.
انا مت قاعدا منذ عشر سنوات من القطاع الخاص ولم أستفيد إلا ب100درهم كصدقة من حكومة بنكيران.
والمعاش الشهري يأكله الاطباءوالصيادلة.",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,6
19199769,مستوى المعيشة ارتفع كثيرا… فينبغي زيادة معاشات المتقاعدين إسوة بالموظفين لضمان حياة كريمة…,مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,8
19199782,"غالبية هذه المطالب،غير واضحة،،،
حيث كان من الافضل طلب:
-الزيادة في معاش جميع المتقاعدين ،اسوة بالموظفين،
-الغاء الضريبة على الدخل،
-اخراج بطاقة للمتقاعد،تخول له،الاستفادة مجانا من بعض الخدمات الصحية،وخدمات النقل،وبعض الامتيازات ذات الطبيعة الاجتماعية والمالية.
وانتهى الكلام.",مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,6
19199783,متقاعد…انا.عمري.حاليا 82 سنة.احلت.على التقاعد مند.فاتح.يناير.1994..برتبة.  مساعد.اول.معاشي.لايتعدى.2450.درهم.شهريا .قضيت 34 سنة.من الخدمة.العسكرية..شاركت في.عدة.معارك.اولها حرب الرمال سنة 1963..بحاسي.تنجوب..تم حاسي بيضاء.مع.الكراغلة.الجزاءر بقيادة المرحوم. ادربس.بن.عمر ثانيا..الدفعة.التي.دهبت إلى مصر.في سنة.1973.،وشاركت فالمعارك. في.جبل.عثاقة.وعين السخنة .والطريق التي تؤدي.الى سيناء..تم المعارك.الكبرى .بالصحراء…….المغربية.من سنة.1980.الى.31.دجنبر.1993.واحلت.عاى.التقاعد يوم…. ..فاتح…يناير 1993.بالمعاش..المدكور أعلاه….ولا.درهم..زيادة.في.معاشي…الجواب. لكم ايها.المعنيون.بالامر..الله  ياخد.الحق.للدي ضيعنا,مجتمع,المتقاعدون يعوّلون على المستشارين لتضمين المطالب في قانون المالية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%a7%d8%b9%d8%af%d9%88%d9%86-%d9%8a%d8%b9%d9%88%d9%91%d9%84%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d9%84%d8%aa-1469160.html,7
